FinalArmDistanceStd,return-min,time-eval,last-path-return,FinalGoalDistanceMax,FinalArmDistanceAvg,episode-length-min,time-sample,time-total,return-std,episode-length-avg,FinalGoalDistanceAvg,FinalGoalDistanceMin,qf2-avg,qf1-std,mean-sq-bellman-error2,pool-size,qf2-std,time-train,vf-avg,return-max,FinalArmDistanceMin,vf-std,max-path-return,mean-sq-bellman-error1,total-samples,episode-length-std,qf1-avg,mean-qf-diff,FinalArmDistanceMax,epoch,episodes,episode-length-max,FinalGoalDistanceStd,return-average
0.0,-592.131222633,16.82181533705443,[-590.57087576],0.163164062449,0.311872808337,1000,6.3798110102070495,8184.214944195934,0.0,1000.0,0.163164062449,0.163164062449,-24.9255,178.775,0.646252,157000,178.775,33.01042320462875,-21.3715,-592.131222633,0.311872808337,177.483,[-415.93837826],0.740307,157000,0.0,-24.9255,0.667037,0.311872808337,156,157,1000,0.0,-592.131222633
0.0,-640.371383693,16.678553114063106,[-592.73010041],0.20699282478,0.303516807338,1000,7.041534432210028,8243.065821770113,0.0,1000.0,0.20699282478,0.20699282478,-41.7702,205.746,0.89982,158000,205.746,35.111303986166604,-38.7888,-640.371383693,0.303516807338,204.523,[-415.93837826],0.918734,158000,0.0,-41.7702,0.671786,0.303516807338,157,158,1000,0.0,-640.371383693
0.0,-642.55664214,16.69883520808071,[-632.54030373],0.277071230433,0.294858207266,1000,6.349034279934131,8299.078413176467,0.0,1000.0,0.277071230433,0.277071230433,-39.2856,205.283,0.828774,159000,205.283,32.973112232168205,-35.7291,-642.55664214,0.294858207266,204.564,[-415.93837826],1.05886,159000,0.0,-39.2856,0.75489,0.294858207266,158,159,1000,0.0,-642.55664214
0.0,-592.101017227,16.691709272912703,[-603.12565848],0.257978874382,0.226629496272,1000,7.268338119494729,8358.580466244253,0.0,1000.0,0.257978874382,0.257978874382,-15.3024,180.939,0.806827,160000,180.939,35.51533636532258,-11.5124,-592.101017227,0.226629496272,180.586,[-415.93837826],1.14816,160000,0.0,-15.3024,0.772214,0.226629496272,159,160,1000,0.0,-592.101017227
0.0,-601.57099191,16.729163934942335,[-571.67081836],0.1372332812,0.289821570304,1000,6.208747362717986,8412.141920677968,0.0,1000.0,0.1372332812,0.1372332812,-27.2047,189.224,0.58821,161000,189.224,30.570730544044636,-23.8857,-601.57099191,0.289821570304,187.99,[-415.93837826],0.624721,161000,0.0,-27.2047,0.820852,0.289821570304,160,161,1000,0.0,-601.57099191
0.0,-662.237699305,16.778975632041693,[-632.37706941],0.236540444771,0.241153527713,1000,6.718643570668064,8469.5388805822,0.0,1000.0,0.236540444771,0.236540444771,-44.427,210.224,1.17343,162000,210.224,33.822199596557766,-41.0588,-662.237699305,0.241153527713,209.333,[-415.93837826],1.24563,162000,0.0,-44.427,0.734724,0.241153527713,161,162,1000,0.0,-662.237699305
0.0,-633.497634388,16.85185924603138,[-562.46026715],0.20019648595,0.302502723755,1000,5.962748518097214,8523.379025687347,0.0,1000.0,0.20019648595,0.20019648595,-17.5621,186.51,0.682219,163000,186.51,30.99089661205653,-14.1718,-633.497634388,0.302502723755,185.772,[-415.93837826],0.747789,163000,0.0,-17.5621,0.651563,0.302502723755,162,163,1000,0.0,-633.497634388
0.0,-584.110472375,16.894083707942627,[-550.21491283],0.212009673718,0.388871565282,1000,7.085373992449604,8582.559667237801,0.0,1000.0,0.212009673718,0.212009673718,-20.2802,188.095,0.594994,164000,188.095,35.26459584210534,-16.9569,-584.110472375,0.388871565282,187.489,[-415.93837826],0.591574,164000,0.0,-20.2802,0.706897,0.388871565282,163,164,1000,0.0,-584.110472375
0.0,-550.74956306,16.83029997406993,[-609.56047637],0.149904786528,0.296540860578,1000,6.607199507881887,8639.404699735926,0.0,1000.0,0.149904786528,0.149904786528,-16.7457,177.295,1.34858,165000,177.295,33.38619298825506,-12.9244,-550.74956306,0.296540860578,176.377,[-415.93837826],1.61917,165000,0.0,-16.7457,0.692311,0.296540860578,164,165,1000,0.0,-550.74956306
0.0,-571.730261715,16.859787510009483,[-605.2682536],0.176456481985,0.316204745518,1000,6.819168668822385,8698.338697479921,0.0,1000.0,0.176456481985,0.176456481985,-32.4515,203.651,0.799649,166000,203.651,35.17774075898342,-28.5481,-571.730261715,0.316204745518,202.253,[-415.93837826],0.817352,166000,0.0,-32.4515,0.760127,0.316204745518,165,166,1000,0.0,-571.730261715
0.0,-626.756472162,16.93817035597749,[-2055.41147897],0.0596318607881,0.419087881201,1000,5.570194288273342,8749.049778643413,0.0,1000.0,0.0596318607881,0.0596318607881,-67.1176,232.052,244.349,167000,232.052,28.348505776259117,-62.9335,-626.756472162,0.419087881201,229.65,[-415.93837826],249.845,167000,0.0,-67.1176,0.820274,0.419087881201,166,167,1000,0.0,-626.756472162
0.0,-605.200257582,16.79084104404319,[-623.25941011],0.199377316684,0.267543625196,1000,6.532716289977543,8805.990703204647,0.0,1000.0,0.199377316684,0.199377316684,-26.5132,186.392,0.934065,168000,186.392,33.47285661427304,-23.3079,-605.200257582,0.267543625196,186.204,[-415.93837826],0.885306,168000,0.0,-26.5132,0.714242,0.267543625196,167,168,1000,0.0,-605.200257582
0.0,-579.44432628,16.932943344931118,[-622.83475397],0.233538657658,0.228370314386,1000,5.664939751382917,8857.761732317274,0.0,1000.0,0.233538657658,0.233538657658,-12.652,188.176,0.91301,169000,188.176,29.39948549331166,-9.60235,-579.44432628,0.228370314386,188.724,[-415.93837826],1.03207,169000,0.0,-12.652,0.718352,0.228370314386,168,169,1000,0.0,-579.44432628
0.0,-623.089386819,16.715780239086598,[-610.07706935],0.171784391876,0.350464355307,1000,6.806553844478913,8916.239302362665,0.0,1000.0,0.171784391876,0.171784391876,-58.8252,230.068,0.926085,170000,230.068,34.97782950394321,-55.2932,-623.089386819,0.350464355307,229.155,[-415.93837826],1.02209,170000,0.0,-58.8252,0.798529,0.350464355307,169,170,1000,0.0,-623.089386819
0.0,-620.455893017,16.69100122002419,[-587.47644452],0.209991466413,0.305490650878,1000,5.8649087633239105,8969.530657830997,0.0,1000.0,0.209991466413,0.209991466413,-39.4641,201.708,1.46923,171000,201.708,30.755118892993778,-36.6449,-620.455893017,0.305490650878,200.221,[-415.93837826],1.51594,171000,0.0,-39.4641,0.851778,0.305490650878,170,171,1000,0.0,-620.455893017
0.0,-632.345407107,16.674203281058,[-629.32614369],0.282123488227,0.167800547495,1000,6.829899073462002,9028.089386119042,0.0,1000.0,0.282123488227,0.282123488227,-14.7455,178.981,1.1393,172000,178.981,34.99756194057409,-13.6067,-632.345407107,0.167800547495,177.348,[-415.93837826],1.15318,172000,0.0,-14.7455,0.655884,0.167800547495,171,172,1000,0.0,-632.345407107
0.0,-628.350312437,16.742341370903887,[-561.62693273],0.221082199224,0.223958822262,1000,5.271075516822748,9076.80417100701,0.0,1000.0,0.221082199224,0.221082199224,-43.7352,213.596,1.25535,173000,213.596,26.72485725407023,-39.7587,-628.350312437,0.223958822262,212.316,[-415.93837826],1.52403,173000,0.0,-43.7352,0.846415,0.223958822262,172,173,1000,0.0,-628.350312437
0.0,-581.867400971,16.71757245401386,[-619.45177914],0.188355103023,0.332485134611,1000,5.568903251201846,9127.175537098548,0.0,1000.0,0.188355103023,0.188355103023,-41.5206,197.077,0.580578,174000,197.077,28.085079966345802,-38.5508,-581.867400971,0.332485134611,197.294,[-415.93837826],0.749645,174000,0.0,-41.5206,0.727261,0.332485134611,173,174,1000,0.0,-581.867400971
0.0,-688.922847952,16.71360028802883,[-393.08517124],0.208489404539,0.254770410846,1000,4.747583356453106,9172.951504653553,0.0,1000.0,0.208489404539,0.208489404539,-35.0698,203.808,1.1687,175000,203.808,24.35107782657724,-31.4612,-688.922847952,0.254770410846,204.074,[-393.08517124],1.09833,175000,0.0,-35.0698,0.812292,0.254770410846,174,175,1000,0.0,-688.922847952
0.0,-572.116189847,16.685761578963138,[-620.37725097],0.212558608733,0.228165130426,1000,6.105213561328128,9225.845212547225,0.0,1000.0,0.212558608733,0.212558608733,-35.9902,214.719,0.909104,176000,214.719,30.078310637502,-32.1722,-572.116189847,0.228165130426,213.544,[-393.08517124],0.89458,176000,0.0,-35.9902,0.729367,0.228165130426,175,176,1000,0.0,-572.116189847
0.0,-630.731552086,16.705104404943995,[-608.71668535],0.244513253742,0.237409244623,1000,5.228880161768757,9274.078085133806,0.0,1000.0,0.244513253742,0.244513253742,-50.216,222.922,0.561335,177000,222.922,26.316694285837002,-46.3145,-630.731552086,0.237409244623,222.513,[-393.08517124],0.710842,177000,0.0,-50.216,0.734782,0.237409244623,176,177,1000,0.0,-630.731552086
0.0,-545.800310651,16.69402670895215,[-661.66374077],0.0393452741176,0.439673912021,1000,5.847874005907215,9325.685659891344,0.0,1000.0,0.0393452741176,0.0393452741176,-33.8251,210.992,1.00288,178000,210.992,29.0922582836356,-30.382,-545.800310651,0.439673912021,209.212,[-393.08517124],0.898224,178000,0.0,-33.8251,0.836012,0.439673912021,177,178,1000,0.0,-545.800310651
0.0,-590.577597358,16.667928708018735,[-696.08856389],0.125859585279,0.413179295064,1000,5.392677356489003,9375.010045269504,0.0,1000.0,0.125859585279,0.125859585279,-35.7484,195.724,0.614907,179000,195.724,27.182996774557978,-32.7005,-590.577597358,0.413179295064,195.704,[-393.08517124],0.626153,179000,0.0,-35.7484,0.67082,0.413179295064,178,179,1000,0.0,-590.577597358
0.0,-676.971010939,16.752642355044372,[-607.90216463],0.321436739022,0.2102233684,1000,5.400585004128516,9424.33367590129,0.0,1000.0,0.321436739022,0.321436739022,-42.3501,212.237,1.4906,180000,212.237,27.2005366908852,-38.257,-676.971010939,0.2102233684,209.732,[-393.08517124],1.2607,180000,0.0,-42.3501,0.770239,0.2102233684,179,180,1000,0.0,-676.971010939
0.0,-537.695038777,16.72330430999864,[-622.40097922],0.169602063665,0.313833507963,1000,5.954411434242502,9476.408107644063,0.0,1000.0,0.169602063665,0.169602063665,-47.1269,218.901,0.984284,181000,218.901,29.4233960644342,-44.1884,-537.695038777,0.313833507963,218.337,[-393.08517124],1.602,181000,0.0,-47.1269,0.848454,0.313833507963,180,181,1000,0.0,-537.695038777
0.0,-651.941696124,16.695928587927483,[-646.02770348],0.16380249816,0.364172754373,1000,5.204376019886695,9524.979987700935,0.0,1000.0,0.16380249816,0.16380249816,-28.8733,209.382,4.71766,182000,209.382,26.70302115601953,-25.4604,-651.941696124,0.364172754373,208.287,[-393.08517124],4.5789,182000,0.0,-28.8733,0.681462,0.364172754373,181,182,1000,0.0,-651.941696124
0.0,-593.991519758,16.669163782033138,[-715.02084576],0.238693122788,0.35789354684,1000,6.032547849346884,9577.93877487944,0.0,1000.0,0.238693122788,0.238693122788,-38.93,191.844,0.85908,183000,191.844,30.12182947306428,-35.6495,-593.991519758,0.35789354684,190.509,[-393.08517124],0.937109,183000,0.0,-38.93,0.886953,0.35789354684,182,183,1000,0.0,-593.991519758
0.0,-683.324396162,16.80850955506321,[-672.22976936],0.253492771137,0.235950859238,1000,4.7071931204991415,9623.032882760861,0.0,1000.0,0.253492771137,0.253492771137,-40.6645,216.014,0.613197,184000,216.014,23.704003540682606,-36.523,-683.324396162,0.235950859238,215.468,[-393.08517124],0.778628,184000,0.0,-40.6645,0.800389,0.235950859238,183,184,1000,0.0,-683.324396162
0.0,-570.038253853,16.684689064975828,[-642.3316432],0.165813258475,0.257858518795,1000,5.589278251747601,9673.405150424922,0.0,1000.0,0.165813258475,0.165813258475,-23.3392,192.527,0.662197,185000,192.527,28.05229228863027,-19.4591,-570.038253853,0.257858518795,190.754,[-393.08517124],0.662058,185000,0.0,-23.3392,0.642202,0.257858518795,184,185,1000,0.0,-570.038253853
0.0,-666.275813344,16.73166080703959,[-389.86653046],0.345735732884,0.155182595154,1000,4.593979538069107,9717.500877881423,0.0,1000.0,0.345735732884,0.345735732884,-16.4152,188.136,1.36358,186000,188.136,22.82476080628112,-13.6652,-666.275813344,0.155182595154,188.864,[-389.86653046],1.55137,186000,0.0,-16.4152,0.726145,0.155182595154,185,186,1000,0.0,-666.275813344
0.0,-672.476021798,16.67836404708214,[-576.21999145],0.384573062714,0.20607541003,1000,5.704224869492464,9767.992857757257,0.0,1000.0,0.384573062714,0.384573062714,-14.121,189.214,1.09105,187000,189.214,28.07936881738715,-11.6388,-672.476021798,0.20607541003,189.655,[-389.86653046],0.862666,187000,0.0,-14.121,0.834491,0.20607541003,186,187,1000,0.0,-672.476021798
0.0,-598.805760915,16.709293148946017,[-632.63883821],0.244898732509,0.263800562822,1000,4.745563747594133,9813.235321865766,0.0,1000.0,0.244898732509,0.244898732509,-24.3643,201.252,0.948724,188000,201.252,23.810827745706774,-20.7169,-598.805760915,0.263800562822,200.587,[-389.86653046],0.997378,188000,0.0,-24.3643,0.729787,0.263800562822,187,188,1000,0.0,-598.805760915
0.0,-618.156801221,16.688613148056902,[-622.70849008],0.167601988778,0.345743347008,1000,5.844609156949446,9864.758087551221,0.0,1000.0,0.167601988778,0.167601988778,-15.5905,177.703,0.55733,189000,177.703,29.009969579754397,-12.8624,-618.156801221,0.345743347008,177.075,[-389.86653046],0.961788,189000,0.0,-15.5905,0.702987,0.345743347008,188,189,1000,0.0,-618.156801221
0.0,-591.006485464,16.672259203973226,[-604.04782215],0.243882170538,0.257233728441,1000,5.441375502268784,9914.30209391436,0.0,1000.0,0.243882170538,0.243882170538,-16.5472,188.928,1.06651,190000,188.928,27.228237832081504,-12.7063,-591.006485464,0.257233728441,187.57,[-389.86653046],1.1832,190000,0.0,-16.5472,0.604354,0.257233728441,189,190,1000,0.0,-591.006485464
0.0,-614.126506338,16.88034746691119,[-508.02319649],0.20798845949,0.276345205409,1000,6.0815635193139315,9967.770697813015,0.0,1000.0,0.20798845949,0.20798845949,-16.0165,194.185,0.75898,191000,194.185,30.706045882077888,-13.2958,-614.126506338,0.276345205409,193.977,[-389.86653046],1.12608,191000,0.0,-16.0165,0.651476,0.276345205409,190,191,1000,0.0,-614.126506338
0.0,-613.411290016,16.676689643994905,[-634.13175585],0.198777853536,0.314665845916,1000,5.748051602626219,10018.378676704946,0.0,1000.0,0.198777853536,0.198777853536,-20.5137,198.338,1.19707,192000,198.338,28.1625264614122,-17.1669,-613.411290016,0.314665845916,197.091,[-389.86653046],0.868859,192000,0.0,-20.5137,0.694955,0.314665845916,191,192,1000,0.0,-613.411290016
0.0,-590.419272661,16.709656473016366,[-574.25641356],0.165914161023,0.357559510555,1000,5.632241990650073,10069.212062392966,0.0,1000.0,0.165914161023,0.165914161023,-41.2625,219.676,0.960742,193000,219.676,28.522133920225315,-37.7993,-590.419272661,0.357559510555,218.984,[-389.86653046],0.798714,193000,0.0,-41.2625,0.679035,0.357559510555,192,193,1000,0.0,-590.419272661
0.0,-635.540526661,16.673632611054927,[-410.11727665],0.253864906151,0.261626362101,1000,5.894848599215038,10120.968921060557,0.0,1000.0,0.253864906151,0.253864906151,-12.3759,179.182,0.395413,194000,179.182,29.180453824461438,-9.47601,-635.540526661,0.261626362101,178.895,[-389.86653046],0.485167,194000,0.0,-12.3759,0.632827,0.261626362101,193,194,1000,0.0,-635.540526661
0.0,-695.858137595,16.68439762701746,[-541.39833168],0.304484312661,0.291965355792,1000,5.389883388299495,10170.858031041338,0.0,1000.0,0.304484312661,0.304484312661,-17.5242,193.147,0.576125,195000,193.147,27.816929068416357,-14.6939,-695.858137595,0.291965355792,191.498,[-389.86653046],0.558024,195000,0.0,-17.5242,0.671463,0.291965355792,194,195,1000,0.0,-695.858137595
0.0,-578.687472816,16.684253156068735,[-527.07528258],0.201494831948,0.397204347416,1000,6.149523911299184,10224.048347225995,0.0,1000.0,0.201494831948,0.201494831948,-5.30392,178.836,0.932873,196000,178.836,30.347861993010156,-1.76961,-578.687472816,0.397204347416,178.139,[-389.86653046],0.594294,196000,0.0,-5.30392,0.67916,0.397204347416,195,196,1000,0.0,-578.687472816
0.0,-598.970897185,16.702500786981545,[-582.1114221],0.257503548383,0.218240388574,1000,4.777247482561506,10270.078615564154,0.0,1000.0,0.257503548383,0.257503548383,-42.3269,220.149,1.17474,197000,220.149,24.542282287729904,-38.6759,-598.970897185,0.218240388574,219.891,[-389.86653046],0.830009,197000,0.0,-42.3269,0.826369,0.218240388574,196,197,1000,0.0,-598.970897185
0.0,-630.426225103,16.70524454500992,[-641.19581781],0.266730074677,0.2124561346,1000,6.002011254779063,10322.691642818972,0.0,1000.0,0.266730074677,0.266730074677,-5.32881,181.088,0.7767,198000,181.088,29.813990045222454,-2.17633,-630.426225103,0.2124561346,181.366,[-389.86653046],1.19605,198000,0.0,-5.32881,0.616018,0.2124561346,197,198,1000,0.0,-630.426225103
0.0,-606.00016285,16.801175458007492,[-619.32775234],0.140587179611,0.276061696097,1000,5.108117697178386,10371.529495989438,0.0,1000.0,0.140587179611,0.140587179611,-27.831,204.46,1.95508,199000,204.46,26.69539057952352,-24.79,-606.00016285,0.276061696097,203.819,[-389.86653046],2.53528,199000,0.0,-27.831,0.746195,0.276061696097,198,199,1000,0.0,-606.00016285
0.0,-574.566363044,17.048616547021084,[-668.68139312],0.218564423517,0.365695529178,1000,6.215050280326977,10426.261931966175,0.0,1000.0,0.218564423517,0.218564423517,-0.853575,171.322,0.69026,200000,171.322,31.830663552391343,2.4574,-574.566363044,0.365695529178,169.97,[-389.86653046],0.787734,200000,0.0,-0.853575,0.720683,0.365695529178,199,200,1000,0.0,-574.566363044
0.0,-590.007372359,16.682210311992094,[-635.45327541],0.165933729978,0.413962691189,1000,4.666886717313901,10470.807731645415,0.0,1000.0,0.165933729978,0.165933729978,-24.162,199.211,0.904551,201000,199.211,23.196128943935037,-20.98,-590.007372359,0.413962691189,199.27,[-389.86653046],0.782105,201000,0.0,-24.162,0.70574,0.413962691189,200,201,1000,0.0,-590.007372359
0.0,-613.33460259,16.679837997886352,[-595.6974771],0.220761375285,0.308364796499,1000,6.162747123162262,10524.094532905496,0.0,1000.0,0.220761375285,0.220761375285,-33.8672,209.425,0.772859,202000,209.425,30.452185353031382,-31.4712,-613.33460259,0.308364796499,208.675,[-389.86653046],0.847497,202000,0.0,-33.8672,0.749735,0.308364796499,201,202,1000,0.0,-613.33460259
0.0,-664.497679559,16.67551995604299,[-508.24138996],0.334216540006,0.242342398336,1000,5.1864220186835155,10572.961654438986,0.0,1000.0,0.334216540006,0.334216540006,-14.2874,192.386,0.534809,203000,192.386,26.75444957485888,-11.1394,-664.497679559,0.242342398336,190.755,[-389.86653046],0.679503,203000,0.0,-14.2874,0.827947,0.242342398336,202,203,1000,0.0,-664.497679559
0.0,-587.930375578,16.932060096994974,[-590.4460725],0.225716832242,0.330033980947,1000,6.6933498565340415,10629.10414693167,0.0,1000.0,0.225716832242,0.225716832242,-44.7908,212.233,1.4011,204000,212.233,32.57167205505539,-41.4115,-587.930375578,0.330033980947,211.181,[-389.86653046],2.30787,204000,0.0,-44.7908,0.797721,0.330033980947,203,204,1000,0.0,-587.930375578
0.0,-622.893394266,16.876059930073097,[-647.69483207],0.225422348615,0.324296257118,1000,4.266570682870224,10673.03559449839,0.0,1000.0,0.225422348615,0.225422348615,-19.0868,203.012,1.03055,205000,203.012,22.994070113869384,-15.3089,-622.893394266,0.324296257118,202.514,[-389.86653046],1.03597,205000,0.0,-19.0868,0.674968,0.324296257118,204,205,1000,0.0,-622.893394266
0.0,-611.913955291,16.673787862062454,[-615.73188213],0.221309687706,0.158613631338,1000,4.285171224968508,10717.99823003111,0.0,1000.0,0.221309687706,0.221309687706,-18.1819,203.126,0.964181,206000,203.126,23.907888915739022,-14.8676,-611.913955291,0.158613631338,202.165,[-389.86653046],1.14497,206000,0.0,-18.1819,0.666312,0.158613631338,205,206,1000,0.0,-611.913955291
0.0,-568.133803317,16.77356380596757,[-564.8365203],0.204235169782,0.340363877297,1000,4.47904571169056,10764.294205065235,0.0,1000.0,0.204235169782,0.204235169782,-16.2232,185.601,0.334894,207000,185.601,24.2976584082935,-12.9532,-568.133803317,0.340363877297,183.638,[-389.86653046],0.660789,207000,0.0,-16.2232,0.715457,0.340363877297,206,207,1000,0.0,-568.133803317
0.0,-633.955412906,17.52083012193907,[-655.94641712],0.287298422738,0.191192627363,1000,6.98835118545685,10822.77661855158,0.0,1000.0,0.287298422738,0.287298422738,-13.6072,195.944,0.856044,208000,195.944,34.798807398066856,-10.9315,-633.955412906,0.191192627363,196.309,[-389.86653046],1.00715,208000,0.0,-13.6072,0.707701,0.191192627363,207,208,1000,0.0,-633.955412906
0.0,-565.807289981,16.699837463907897,[-733.42535271],0.185888441934,0.3096646552,1000,6.063689786125906,10876.647494646139,0.0,1000.0,0.185888441934,0.185888441934,-9.83713,185.766,0.776439,209000,185.766,30.909966524573974,-5.69006,-565.807289981,0.3096646552,183.962,[-389.86653046],0.707375,209000,0.0,-9.83713,0.749534,0.3096646552,208,209,1000,0.0,-565.807289981
0.0,-636.724682976,16.90306247305125,[-622.9995131],0.236405614404,0.367383384597,1000,6.163768490543589,10930.969366767793,0.0,1000.0,0.236405614404,0.236405614404,-14.1166,185.571,0.955496,210000,185.571,31.397255619056523,-11.6472,-636.724682976,0.367383384597,186.656,[-389.86653046],1.08628,210000,0.0,-14.1166,0.734705,0.367383384597,209,210,1000,0.0,-636.724682976
0.0,-576.476769787,16.761222008033656,[-566.04053434],0.201978244234,0.267045963418,1000,4.852293047821149,10979.81383181864,0.0,1000.0,0.201978244234,0.201978244234,-37.4296,217.854,0.72236,211000,217.854,27.037107776268385,-33.9583,-576.476769787,0.267045963418,218.845,[-389.86653046],1.01725,211000,0.0,-37.4296,0.735756,0.267045963418,210,211,1000,0.0,-576.476769787
0.0,-589.141468639,16.95645528892055,[-622.08040363],0.20804998902,0.388965344681,1000,6.1069184666266665,11034.66770717362,0.0,1000.0,0.20804998902,0.20804998902,-4.24593,176.166,0.909749,212000,176.166,31.838482099352404,-0.909329,-589.141468639,0.388965344681,176.28,[-389.86653046],0.927988,212000,0.0,-4.24593,0.633794,0.388965344681,211,212,1000,0.0,-589.141468639
0.0,-598.486858217,16.92250775604043,[-528.76278252],0.204461555474,0.274506041318,1000,7.1698084126692265,11093.559744108119,0.0,1000.0,0.204461555474,0.204461555474,-17.3012,181.386,0.64053,213000,181.386,35.03600769676268,-13.8905,-598.486858217,0.274506041318,180.573,[-389.86653046],0.801054,213000,0.0,-17.3012,0.655691,0.274506041318,212,213,1000,0.0,-598.486858217
0.0,-615.609812968,16.680278922081925,[-608.20088648],0.273304467894,0.156389691155,1000,6.274153204867616,11149.01468007674,0.0,1000.0,0.273304467894,0.273304467894,-21.1022,211.621,0.828362,214000,211.621,32.4416088728467,-17.3876,-615.609812968,0.156389691155,209.578,[-389.86653046],1.23181,214000,0.0,-21.1022,0.692893,0.156389691155,213,214,1000,0.0,-615.609812968
0.0,-647.753853836,16.7432249460835,[-592.59548089],0.266863154548,0.190422340952,1000,6.995272881234996,11208.575478004059,0.0,1000.0,0.266863154548,0.266863154548,-16.5674,176.742,0.722304,215000,176.742,35.88888974406291,-13.2436,-647.753853836,0.190422340952,175.974,[-389.86653046],0.740588,215000,0.0,-16.5674,0.712928,0.190422340952,214,215,1000,0.0,-647.753853836
0.0,-636.503802721,16.68681275995914,[-587.21920796],0.215161473866,0.329450036088,1000,6.6576835894957185,11265.453732740018,0.0,1000.0,0.215161473866,0.215161473866,-17.5526,188.434,2.34347,216000,188.434,33.350156021420844,-14.4269,-636.503802721,0.329450036088,187.893,[-389.86653046],3.11206,216000,0.0,-17.5526,0.83102,0.329450036088,215,216,1000,0.0,-636.503802721
0.0,-651.323862277,16.894560354063287,[-616.26701442],0.281861145609,0.378742679504,1000,6.450380238238722,11321.834466361557,0.0,1000.0,0.281861145609,0.281861145609,-7.59968,177.184,0.603498,217000,177.184,33.208794485311955,-3.96903,-651.323862277,0.378742679504,175.85,[-389.86653046],0.799988,217000,0.0,-7.59968,0.677462,0.378742679504,216,217,1000,0.0,-651.323862277
0.0,-703.447070839,16.70415473903995,[-2135.2282043],0.326728137938,0.251267480258,1000,6.595767971244641,11378.699589213473,0.0,1000.0,0.326728137938,0.326728137938,-30.8474,215.377,1.90332,218000,215.377,33.209586677490734,-26.8005,-703.447070839,0.251267480258,213.603,[-389.86653046],1.55079,218000,0.0,-30.8474,0.919458,0.251267480258,217,218,1000,0.0,-703.447070839
0.0,-595.614203313,17.05601422197651,[-570.59052526],0.172377071775,0.372921336966,1000,6.811721850885078,11436.097711632028,0.0,1000.0,0.172377071775,0.172377071775,-31.7467,210.878,179.768,219000,210.878,33.84719515964389,-27.9757,-595.614203313,0.372921336966,210.024,[-389.86653046],183.178,219000,0.0,-31.7467,0.686481,0.372921336966,218,219,1000,0.0,-595.614203313
0.0,-577.120519519,16.74009372096043,[-593.66025238],0.188572533016,0.288939041981,1000,6.896034883568063,11494.092098195571,0.0,1000.0,0.188572533016,0.188572533016,-19.4653,186.83,1.01603,220000,186.83,34.4024424708914,-16.3416,-577.120519519,0.288939041981,186.263,[-389.86653046],1.02694,220000,0.0,-19.4653,0.723262,0.288939041981,219,220,1000,0.0,-577.120519519
0.0,-545.601377648,16.70444880402647,[-617.58856275],0.19702473007,0.454205713285,1000,7.038937977165915,11552.706631178386,0.0,1000.0,0.19702473007,0.19702473007,-2.17381,158.991,0.603758,221000,158.991,34.8894134555012,1.27495,-545.601377648,0.454205713285,158.286,[-389.86653046],0.765256,221000,0.0,-2.17381,0.714881,0.454205713285,220,221,1000,0.0,-545.601377648
0.0,-531.052545102,16.703278664965183,[-532.63426252],0.153407122495,0.340610722504,1000,6.684461282216944,11609.820816635387,0.0,1000.0,0.153407122495,0.153407122495,-15.8082,203.484,1.80369,222000,203.484,33.334459669771604,-12.4182,-531.052545102,0.340610722504,202.118,[-389.86653046],1.68814,222000,0.0,-15.8082,0.589223,0.340610722504,221,222,1000,0.0,-531.052545102
0.0,-566.441296225,17.106125507038087,[-2346.6357993],0.134911802765,0.344638136856,1000,6.333837840473279,11666.03065622598,0.0,1000.0,0.134911802765,0.134911802765,-31.0112,214.595,0.644727,223000,214.595,32.46414040622767,-27.7906,-566.441296225,0.344638136856,214.506,[-389.86653046],1.02453,223000,0.0,-31.0112,0.8756,0.344638136856,222,223,1000,0.0,-566.441296225
0.0,-593.329299688,17.391543715028092,[-380.81257423],0.205769298789,0.306686936735,1000,5.7796393524622545,11717.188018194283,0.0,1000.0,0.205769298789,0.205769298789,-38.5772,224.003,0.960603,224000,224.003,28.630272462731227,-35.7588,-593.329299688,0.306686936735,223.643,[-380.81257423],1.0642,224000,0.0,-38.5772,0.864204,0.306686936735,223,224,1000,0.0,-593.329299688
0.0,-532.846729883,16.748374879010953,[-558.34849591],0.141764279573,0.359565030013,1000,5.598980258801021,11767.213842376834,0.0,1000.0,0.141764279573,0.141764279573,-32.3048,216.513,0.404785,225000,216.513,27.75045518472325,-29.4137,-532.846729883,0.359565030013,216.611,[-380.81257423],1.01653,225000,0.0,-32.3048,0.762169,0.359565030013,224,225,1000,0.0,-532.846729883
0.0,-614.920684828,16.67736818396952,[-657.25255085],0.140418253559,0.369946520374,1000,6.402437616838142,11822.065126574365,0.0,1000.0,0.140418253559,0.140418253559,-16.1819,182.317,0.724364,226000,182.317,31.431729135802016,-12.8888,-614.920684828,0.369946520374,181.405,[-380.81257423],0.909652,226000,0.0,-16.1819,0.686521,0.369946520374,225,226,1000,0.0,-614.920684828
0.0,-565.216661542,17.030574972042814,[-628.48770379],0.16432398685,0.362865622468,1000,6.222007481032051,11876.168886688072,0.0,1000.0,0.16432398685,0.16432398685,-14.4144,188.466,1.40053,227000,188.466,31.1894701377023,-11.162,-565.216661542,0.362865622468,188.049,[-380.81257423],0.852266,227000,0.0,-14.4144,0.767478,0.362865622468,226,227,1000,0.0,-565.216661542
