episode-length-min,time-sample,log-sigs-max,MaxForwardProgress,time-eval,StdForwardProgress,total-samples,time-train,log-sigs-min,log-sigs-std,mean-qf-diff,log-pi-std,return-std,policy-mus-min,MinForwardProgress,AverageForwardProgress,episode-length-avg,vf-avg,epoch,max-path-return,last-path-return,log-pi-min,log-sigs-mean,episodes,qf1-std,episode-length-max,mean-sq-bellman-error2,mean-sq-bellman-error1,policy-mus-max,return-average,log-pi-max,qf1-avg,policy-mus-std,time-total,qf2-std,policy-mus-mean,log-pi-mean,episode-length-std,vf-std,pool-size,return-max,qf2-avg,return-min
1000,2.353861545154359,-0.00836825,17.8849135078,16.67427814900293,0.0,519000,11.587072939888458,-0.707253,0.123841,1.54458,1.5924,0.0,-2.30686,17.8849135078,17.8849135078,1000.0,1031.38,518,1875.04071595,1863.04710806,-12.1885,-0.272809,519,85.7883,1000,6.25166,7.09481,2.0792,2025.02114008,-3.48033,1028.12,0.674186,15582.556007211111,85.7883,0.0152561,-6.76444,0.0,84.6079,519000,2025.02114008,1028.12,2025.02114008
1000,2.379465082878596,-0.0665343,16.5924038441,16.69468961500388,0.0,520000,11.998568305047229,-0.688554,0.128454,1.6489,1.97442,0.0,-2.07219,16.5924038441,16.5924038441,1000.0,1033.1,519,1875.04071595,1792.66679655,-14.6019,-0.277762,520,75.8124,1000,3.83096,3.63881,2.19177,1988.82315174,-3.534,1031.98,0.703583,15613.622760975035,75.8124,0.0239056,-7.02274,0.0,73.9579,520000,1988.82315174,1031.98,1988.82315174
1000,2.3948645858326927,-0.019253,16.3730672478,16.69803139999567,0.0,521000,11.79710072092712,-0.664764,0.120739,1.53193,2.02019,0.0,-2.48819,16.3730672478,16.3730672478,1000.0,1037.33,520,1875.04071595,1835.19199679,-15.4674,-0.270683,521,74.514,1000,5.29768,6.04387,1.91982,2014.5832277,-3.63968,1032.36,0.627923,15644.490925610793,74.514,0.00565608,-7.02803,0.0,73.5314,521000,2014.5832277,1032.36,2014.5832277
1000,1.2861228081164882,0.00112312,16.0782058734,16.66993585700402,0.0,522000,9.574917869002093,-0.683011,0.121228,1.60742,1.60479,0.0,-2.18674,16.0782058734,16.0782058734,1000.0,1034.93,521,1875.04071595,1827.0962166,-11.503,-0.259068,522,74.9565,1000,4.8128,4.40536,1.85998,2006.89790902,-3.66781,1031.07,0.630036,15672.018768316906,74.9565,-0.0237761,-6.81202,0.0,73.5687,522000,2006.89790902,1031.07,2006.89790902
1000,2.2039021547097946,-0.089128,16.7221409363,16.679213344992604,0.0,523000,11.607905256896629,-0.676743,0.124828,1.50215,1.85949,0.0,-2.08996,16.7221409363,16.7221409363,1000.0,1034.81,522,1875.04071595,1806.53009246,-12.7415,-0.273484,523,82.4986,1000,3.16495,3.14287,2.01707,1979.1761502,-3.53231,1030.63,0.644402,15702.510501696524,82.4986,0.0122642,-6.93391,0.0,81.1287,523000,1979.1761502,1030.63,1979.1761502
1000,2.273380794606055,-0.0319431,14.5855477302,16.67876812099712,0.0,524000,11.241330309771001,-0.716564,0.12418,1.79594,1.77852,0.0,-2.04351,14.5855477302,14.5855477302,1000.0,1038.13,523,1875.04071595,1856.06063287,-13.3485,-0.27329,524,80.4468,1000,4.94979,5.60181,2.04686,2003.45462763,-3.7307,1036.17,0.642882,15732.689986948913,80.4468,-0.00131701,-6.79333,0.0,79.0832,524000,2003.45462763,1036.17,2003.45462763
1000,1.198116451720125,-0.0690737,16.6671945666,16.67455311700178,0.0,525000,8.736029700827203,-0.673707,0.12197,1.45714,1.5355,0.0,-1.90296,16.6671945666,16.6671945666,1000.0,1039.05,524,1875.04071595,1867.15377658,-12.7099,-0.263593,525,73.2823,1000,4.76039,4.40142,2.07544,1922.62063967,-4.13364,1036.37,0.621755,15759.30997667645,73.2823,0.0439316,-6.9024,0.0,72.2381,525000,1922.62063967,1036.37,1922.62063967
1000,2.2235218129935674,0.00511181,16.3221058058,16.691212058009114,0.0,526000,10.928811924924958,-0.680036,0.124018,1.48241,1.92648,0.0,-2.06027,16.3221058058,16.3221058058,1000.0,1030.87,525,1875.04071595,1751.64870915,-14.4159,-0.276087,526,81.4022,1000,7.8932,6.45115,2.08564,2025.67130277,-3.89572,1027.32,0.662055,15789.156569250365,81.4022,0.0294209,-7.03965,0.0,80.2829,526000,2025.67130277,1027.32,2025.67130277
1000,1.9769081881968305,0.0393668,14.7504502721,16.705576530992403,0.0,527000,10.700700219036662,-0.737561,0.118108,1.4935,1.63053,0.0,-2.15463,14.7504502721,14.7504502721,1000.0,1037.13,526,1875.04071595,1777.6780376,-12.3089,-0.264849,527,79.7977,1000,5.08202,4.92809,1.99814,2019.6986997,-3.89707,1034.52,0.623819,15818.519551408579,79.7977,0.00443992,-6.80541,0.0,78.9099,527000,2019.6986997,1034.52,2019.6986997
1000,1.9850012889219215,-0.0648369,14.2772101308,16.69856599200284,0.0,528000,10.445796272935695,-0.673323,0.126136,1.55708,1.92346,0.0,-2.25299,14.2772101308,14.2772101308,1000.0,1037.49,527,1878.38851151,1878.38851151,-15.3002,-0.273027,528,83.0799,1000,4.44431,4.93489,2.03252,2001.08328589,-3.43848,1033.74,0.673219,15847.636354598464,83.0799,0.0400042,-6.93919,0.0,81.6291,528000,2001.08328589,1033.74,2001.08328589
1000,1.8374516331678024,0.0336666,17.7793240588,16.671058630992775,0.0,529000,9.875973198490101,-0.751283,0.121633,1.45142,1.81007,0.0,-2.05895,17.7793240588,17.7793240588,1000.0,1024.27,528,1878.38851151,1822.98773407,-15.8103,-0.264124,529,90.9082,1000,3.38693,4.01502,1.90983,2061.32444619,-3.80579,1023.41,0.649924,15876.022895250135,90.9082,0.0113462,-6.83391,0.0,89.4579,529000,2061.32444619,1023.41,2061.32444619
1000,2.175189132001833,-0.0180196,14.2240800077,16.682673629999044,0.0,530000,11.108139545976883,-0.714415,0.125786,1.52878,1.87696,0.0,-2.31736,14.2240800077,14.2240800077,1000.0,1040.79,529,1878.38851151,1816.15208812,-13.4511,-0.268922,530,77.2561,1000,7.38271,7.28585,2.03729,2004.76354561,-3.01586,1038.6,0.678342,15905.981987249106,77.2561,0.0182293,-6.9556,0.0,76.1623,530000,2004.76354561,1038.6,2004.76354561
1000,2.309043149871286,-0.0609452,15.7990384853,16.688580556001398,0.0,531000,11.432466643018415,-0.663596,0.129129,1.54648,1.97343,0.0,-2.02556,15.7990384853,15.7990384853,1000.0,1040.86,530,1878.38851151,1784.73889644,-16.403,-0.273269,531,68.037,1000,3.00785,3.63428,2.28193,1981.92242847,-3.91829,1039.86,0.664849,15936.406948967007,68.037,0.011582,-7.03364,0.0,66.8042,531000,1981.92242847,1039.86,1981.92242847
1000,1.2617249859467847,-0.0435259,14.7330854575,16.677573316992493,0.0,532000,9.551369563996559,-0.704907,0.120986,1.59833,1.74833,0.0,-2.54966,14.7330854575,14.7330854575,1000.0,1040.91,531,1878.38851151,1771.93750187,-15.6566,-0.272873,532,75.8719,1000,4.71556,6.02408,2.19484,1998.63752837,-3.67732,1035.57,0.649904,15963.892108672939,75.8719,-0.0117985,-6.86369,0.0,74.9901,532000,1998.63752837,1035.57,1998.63752837
1000,2.3608986479521263,-0.0720464,16.8097075975,16.686651518000872,0.0,533000,11.753536437143339,-0.673901,0.125403,1.47761,1.78579,0.0,-2.16314,16.8097075975,16.8097075975,1000.0,1034.85,532,1878.38851151,1839.7678117,-13.2444,-0.272997,533,83.3149,1000,5.66041,5.9918,2.19452,2023.72518318,-3.0552,1032.85,0.666979,15994.696944156036,83.3149,0.00633072,-6.89456,0.0,81.9528,533000,2023.72518318,1032.85,2023.72518318
1000,2.417573812897899,0.0797003,16.1978787634,16.68558578500233,0.0,534000,11.890498845124966,-0.740813,0.119505,1.39111,2.01974,0.0,-2.1053,16.1978787634,16.1978787634,1000.0,1040.75,533,1878.38851151,1806.82820478,-15.6987,-0.264199,534,75.2489,1000,4.14361,4.39,1.98313,2001.39253725,-3.58008,1038.36,0.602873,16025.675899801077,75.2489,0.0286165,-6.98364,0.0,73.7255,534000,2001.39253725,1038.36,2001.39253725
1000,1.3571945300063817,-0.0824933,18.0829465861,16.675045997006237,0.0,535000,10.391556153117563,-0.671502,0.127504,1.63632,1.81859,0.0,-2.36775,18.0829465861,18.0829465861,1000.0,1044.59,534,1878.38851151,1760.91853333,-13.1899,-0.272332,535,76.7361,1000,6.7803,6.49039,2.01828,1997.56937715,-3.35186,1041.43,0.669942,16054.106818690227,76.7361,0.00317107,-7.043,0.0,74.9976,535000,1997.56937715,1041.43,1997.56937715
1000,2.5073291329172207,-0.0500136,17.9124405465,16.693099443000392,0.0,536000,12.102467394826817,-0.671452,0.123811,1.58706,1.80363,0.0,-2.15107,17.9124405465,17.9124405465,1000.0,1028.66,535,1878.38851151,1849.14512493,-13.7832,-0.27467,536,83.3943,1000,6.19244,6.46077,2.10297,2029.15322706,-3.19471,1025.74,0.663888,16085.399452159982,83.3943,0.009942,-6.79265,0.0,82.0065,536000,2029.15322706,1025.74,2029.15322706
1000,2.601411598021514,-0.0532872,16.6477544085,16.69089849399461,0.0,537000,12.108417629657197,-0.690167,0.122442,1.35258,1.81063,0.0,-2.05575,16.6477544085,16.6477544085,1000.0,1037.62,536,1878.38851151,1852.8255153,-15.2429,-0.264588,537,71.5255,1000,4.98875,3.55789,2.21498,2001.48364285,-3.68722,1033.28,0.643036,16116.78460343866,71.5255,0.00491896,-6.86657,0.0,70.821,537000,2001.48364285,1033.28,2001.48364285
1000,2.320392577923485,-0.0952204,13.9844108358,16.677374580001924,0.0,538000,12.09631404587708,-0.726879,0.12041,1.47407,1.85058,0.0,-2.17985,13.9844108358,13.9844108358,1000.0,1041.89,537,1878.38851151,1852.38805797,-15.2361,-0.272656,538,76.044,1000,5.73125,5.4977,2.26217,1990.26984076,-3.5289,1037.61,0.654206,16147.877411186448,76.044,-0.00166139,-6.8238,0.0,74.8548,538000,1990.26984076,1037.61,1990.26984076
1000,2.596803067615838,-0.04957,15.2948382501,16.687797809994663,0.0,539000,12.254197223257506,-0.679955,0.125209,1.42329,1.94918,0.0,-1.97875,15.2948382501,15.2948382501,1000.0,1048.78,538,1878.38851151,1794.60552456,-18.9875,-0.267995,539,77.0216,1000,3.79275,3.86437,2.14374,2014.23730624,-3.55124,1044.04,0.636459,16179.402780491306,77.0216,0.01074,-6.9372,0.0,76.4962,539000,2014.23730624,1044.04,2014.23730624
1000,2.569558799848892,0.00187461,17.9356287348,16.68084530500346,0.0,540000,12.381874443060951,-0.695785,0.121089,1.44552,1.92467,0.0,-1.96043,17.9356287348,17.9356287348,1000.0,1043.3,539,1878.38851151,1846.91916549,-18.1227,-0.264314,540,86.535,1000,3.69951,3.03406,1.9935,1993.1348331,-3.65324,1039.52,0.640116,16211.037898934199,86.535,0.0193987,-7.02856,0.0,85.3696,540000,1993.1348331,1039.52,1993.1348331
1000,2.5645422630768735,-0.0269974,15.7842644526,16.684053117001895,0.0,541000,12.29030036299082,-0.662712,0.124421,1.49666,1.9553,0.0,-2.24608,15.7842644526,15.7842644526,1000.0,1044.26,540,1878.38851151,1775.42859719,-15.8092,-0.26985,541,76.544,1000,4.91351,4.90697,1.96837,2014.00611462,-3.67921,1039.35,0.641153,16242.573516552264,76.544,-0.0125557,-6.93854,0.0,75.4215,541000,2014.00611462,1039.35,2014.00611462
1000,1.6299113539862446,-0.0384944,17.3048555348,16.68704290300957,0.0,542000,11.126190772789414,-0.66342,0.127916,1.57315,1.9136,0.0,-2.10492,17.3048555348,17.3048555348,1000.0,1041.56,541,1878.38851151,1777.03149778,-16.1647,-0.273147,542,81.3962,1000,6.743,6.6478,2.1795,1940.72754744,-3.64259,1037.5,0.665901,16272.002492766042,81.3962,0.031808,-6.97691,0.0,79.9469,542000,1940.72754744,1037.5,1940.72754744
1000,2.4892475869273767,-0.0577654,17.3148447023,16.6848138130008,0.0,543000,12.087488401215523,-0.625638,0.118115,1.55029,1.76946,0.0,-2.15562,17.3148447023,17.3148447023,1000.0,1042.65,542,1878.38851151,1774.48660232,-13.9072,-0.266518,543,79.6198,1000,4.62292,4.3991,2.19971,1960.59113622,-3.98078,1039.81,0.647281,16303.259083380166,79.6198,0.00965395,-6.73408,0.0,78.7244,543000,1960.59113622,1039.81,1960.59113622
1000,2.564289520276361,-0.0250572,17.5391814736,16.684777881004266,0.0,544000,11.935891522836755,-0.73111,0.122091,1.45557,1.94616,0.0,-2.0109,17.5391814736,17.5391814736,1000.0,1040.66,543,1878.38851151,1874.92974385,-13.5191,-0.27281,544,82.9512,1000,4.44,3.50793,1.84437,2004.2914102,-3.09931,1038.79,0.643439,16334.435152217295,82.9512,0.00115957,-7.06758,0.0,82.0574,544000,2004.2914102,1038.79,2004.2914102
1000,1.3085361449775519,-0.0466354,16.5266813888,16.676453819003655,0.0,545000,10.018581345197163,-0.70674,0.121805,1.51338,1.64475,0.0,-2.14667,16.5266813888,16.5266813888,1000.0,1043.34,544,1878.38851151,1811.8955554,-14.3568,-0.269838,545,75.9728,1000,7.51871,6.57745,2.0833,2028.81349578,-3.71035,1038.0,0.634634,16362.431560435478,75.9728,0.00838096,-6.7688,0.0,75.3334,545000,2028.81349578,1038.0,2028.81349578
1000,2.3579397720459383,0.0884749,17.716460577,16.680382673002896,0.0,546000,11.782320634869393,-0.778454,0.125532,1.52329,1.80148,0.0,-2.16889,17.716460577,17.716460577,1000.0,1039.23,545,1878.38851151,1830.43697302,-16.6617,-0.272716,546,73.1575,1000,3.6234,3.55113,2.41029,2013.31194954,-3.53362,1036.88,0.686808,16393.271659918406,73.1575,-0.0102464,-7.05164,0.0,71.7219,546000,2013.31194954,1036.88,2013.31194954
1000,2.396833209117176,-0.0434163,14.9854973412,16.702384610995068,0.0,547000,11.712327318105963,-0.747476,0.124918,1.54621,1.81355,0.0,-2.26879,14.9854973412,14.9854973412,1000.0,1036.98,546,1878.38851151,1850.66952587,-13.0968,-0.268692,547,82.8455,1000,6.32692,5.15808,1.93244,1956.82267273,-3.32165,1032.69,0.674793,16424.064213671663,82.8455,-0.00698928,-6.89446,0.0,81.5886,547000,1956.82267273,1032.69,1956.82267273
1000,1.534213985054521,-0.0319919,16.2694047195,16.691194084007293,0.0,548000,10.01856835912622,-0.718903,0.129441,1.62455,1.85049,0.0,-2.22921,16.2694047195,16.2694047195,1000.0,1044.33,547,1878.38851151,1839.02978047,-15.693,-0.280338,548,75.7983,1000,4.11781,4.04741,2.15718,2024.81378052,-3.8227,1041.23,0.694281,16452.292877594868,75.7983,0.0280887,-6.90611,0.0,74.4399,548000,2024.81378052,1041.23,2024.81378052
1000,2.355681817032746,-0.0597165,14.9636642597,16.68413919399609,0.0,549000,11.673664944726625,-0.703819,0.129529,1.54102,1.68329,0.0,-2.07466,14.9636642597,14.9636642597,1000.0,1041.3,548,1878.38851151,1810.95621593,-13.8505,-0.273112,549,76.3404,1000,4.19808,5.01197,2.0441,2010.5592705,-3.54924,1038.16,0.673789,16483.004779138617,76.3404,-0.0136133,-6.62485,0.0,74.7115,549000,2010.5592705,1038.16,2010.5592705
1000,2.2834658910287544,-0.0608825,15.0040357782,16.68370664199756,0.0,550000,11.371220948989503,-0.73246,0.128959,1.61708,1.54354,0.0,-2.20209,15.0040357782,15.0040357782,1000.0,1039.49,549,1878.38851151,1807.08827144,-13.5256,-0.272452,550,86.7794,1000,4.72746,4.01448,2.33392,2019.74740587,-3.68732,1034.79,0.695974,16513.332510066626,86.7794,-0.0190068,-6.82568,0.0,85.4786,550000,2019.74740587,1034.79,2019.74740587
1000,2.341860137938056,0.0197886,15.370209815,16.687881171994377,0.0,551000,11.600081354263239,-0.714674,0.122651,1.50944,1.78818,0.0,-2.13082,15.370209815,15.370209815,1000.0,1040.2,550,1878.38851151,1753.21024342,-12.6126,-0.269482,551,76.6345,1000,3.60222,2.85076,1.87904,2016.65044435,-3.76817,1036.93,0.648725,16544.081942596822,76.6345,0.0118362,-6.87059,0.0,75.5169,551000,2016.65044435,1036.93,2016.65044435
1000,1.982258055722923,-0.0475102,17.8220258609,16.7997069760022,0.0,552000,10.577837764911237,-0.671367,0.123222,1.54206,1.7679,0.0,-2.05684,17.8220258609,17.8220258609,1000.0,1046.7,551,1878.38851151,1783.63781612,-13.5824,-0.26851,552,78.8484,1000,6.51864,5.7131,2.02139,2038.10353476,-3.86252,1044.56,0.677627,16573.493467907465,78.8484,0.00259532,-6.93832,0.0,77.7446,552000,2038.10353476,1044.56,2038.10353476
1000,2.649053752873442,-0.0118109,14.8901365512,16.85959790799825,0.0,553000,11.899394187770667,-0.707555,0.125741,1.42962,1.95193,0.0,-2.26002,14.8901365512,14.8901365512,1000.0,1039.92,552,1878.38851151,1826.96706397,-14.1862,-0.268173,553,84.2234,1000,4.58841,4.57736,2.32259,1989.6025813,-3.78158,1035.7,0.673499,16604.7128715571,84.2234,-0.0113042,-6.85149,0.0,82.8516,553000,1989.6025813,1035.7,1989.6025813
1000,2.335864896987914,-0.0233527,15.9092717508,16.67794106999645,0.0,554000,11.677915154214134,-0.801263,0.121098,1.47733,1.67193,0.0,-2.10884,15.9092717508,15.9092717508,1000.0,1044.69,553,1878.38851151,1830.24744844,-12.6954,-0.268608,554,78.7955,1000,3.7848,3.61892,1.96873,2010.2336628,-3.87298,1041.16,0.641834,16635.447282715293,78.7955,0.00688453,-6.83251,0.0,77.685,554000,2010.2336628,1041.16,2010.2336628
1000,2.6567192648362834,-0.055972,17.1445243556,16.727187221011263,0.0,555000,12.181113948274287,-0.689994,0.119132,1.53279,1.74283,0.0,-1.90804,17.1445243556,17.1445243556,1000.0,1049.52,554,1878.38851151,1826.39203326,-13.0195,-0.269306,555,69.2867,1000,3.3865,3.04117,1.98919,2031.77955661,-3.26799,1046.53,0.643665,16666.984124307404,69.2867,0.0264436,-6.88221,0.0,67.9621,555000,2031.77955661,1046.53,2031.77955661
1000,2.441207759140525,0.00868241,13.9359745403,16.70043876300042,0.0,556000,11.689332005669712,-0.749147,0.123014,1.60213,1.67636,0.0,-2.04591,13.9359745403,13.9359745403,1000.0,1040.7,555,1878.38851151,1819.31844598,-12.2557,-0.268325,556,81.9137,1000,5.74171,5.92122,1.84296,1991.839629,-3.57966,1038.74,0.639497,16698.025069506228,81.9137,-0.00997786,-7.00143,0.0,79.5521,556000,1991.839629,1038.74,1991.839629
1000,2.4290987672429765,-0.0503207,18.6712576755,16.9190414360055,0.0,557000,11.32085586003086,-0.700003,0.125477,1.64558,1.7198,0.0,-2.12869,18.6712576755,18.6712576755,1000.0,1042.27,556,1878.38851151,1788.63295318,-15.9103,-0.270998,557,79.1955,1000,5.9277,4.51559,1.94372,2024.36523526,-3.89271,1040.76,0.659781,16728.7184045115,79.1955,0.0182941,-6.85247,0.0,79.1653,557000,2024.36523526,1040.76,2024.36523526
1000,2.3639752941089682,0.00693366,12.9821464311,16.945963139995,0.0,558000,11.402722452985472,-0.65972,0.126886,1.53544,1.92579,0.0,-2.30294,12.9821464311,12.9821464311,1000.0,1035.22,557,1878.38851151,1799.12143586,-15.8557,-0.267475,558,86.1807,1000,4.84421,4.19737,2.09835,1991.25233846,-3.3972,1032.91,0.651301,16759.165742935555,86.1807,0.00236359,-6.98371,0.0,84.7981,558000,1991.25233846,1032.91,1991.25233846
1000,1.7489059446379542,0.0526252,14.6015570285,16.687308363994816,0.0,559000,9.894333906922839,-0.666157,0.121023,1.55055,1.71215,0.0,-2.03623,14.6015570285,14.6015570285,1000.0,1041.9,558,1878.38851151,1727.24312519,-14.5388,-0.264761,559,77.7888,1000,3.56226,3.27712,1.91684,2020.70533108,-3.72106,1039.86,0.639581,16787.603049415164,77.7888,0.0163702,-6.77315,0.0,77.0425,559000,2020.70533108,1039.86,2020.70533108
1000,2.270434443911654,-0.0570043,14.7329928767,16.797242155997083,0.0,560000,10.802892558771418,-0.675073,0.123041,1.50177,1.69285,0.0,-1.9629,14.7329928767,14.7329928767,1000.0,1048.22,559,1878.38851151,1770.91957686,-15.4164,-0.273876,560,77.2598,1000,3.92805,3.30424,1.95406,2022.72316467,-3.99732,1044.46,0.652289,16817.34768233684,77.2598,0.00658869,-6.8857,0.0,75.8731,560000,2022.72316467,1044.46,2022.72316467
1000,2.0260144680651138,-0.0242528,13.8333929634,16.678952545000357,0.0,561000,10.22041404589254,-0.6447,0.122155,1.3676,1.53507,0.0,-2.00364,13.8333929634,13.8333929634,1000.0,1038.75,560,1878.38851151,1846.87048853,-11.3925,-0.267509,561,83.5257,1000,3.5219,2.60493,2.02874,2020.81029874,-3.70796,1034.3,0.646914,16846.275211723798,83.5257,0.0281821,-6.61521,0.0,82.648,561000,2020.81029874,1034.3,2020.81029874
1000,1.8416985736694187,0.00689179,14.512847266,16.68661951199465,0.0,562000,9.423424487016746,-0.735012,0.129505,1.58163,1.62568,0.0,-2.2144,14.512847266,14.512847266,1000.0,1038.89,561,1878.38851151,1820.7779548,-14.9595,-0.270258,562,82.0249,1000,3.77091,3.11342,2.24592,2031.4261542,-4.05819,1036.13,0.682867,16874.238606278508,82.0249,0.0161408,-6.87714,0.0,81.224,562000,2031.4261542,1036.13,2031.4261542
1000,1.3090879698866047,-0.0462373,14.5379281404,16.69893132400466,0.0,563000,7.725589033099823,-0.80444,0.122996,1.4074,1.93009,0.0,-1.98134,14.5379281404,14.5379281404,1000.0,1038.27,562,1878.38851151,1845.75869919,-19.648,-0.262358,563,81.5509,1000,6.13278,5.58742,2.19737,1999.3245733,-3.9045,1035.87,0.630534,16899.949149852488,81.5509,-0.00771604,-6.96218,0.0,80.1354,563000,1999.3245733,1035.87,1999.3245733
1000,1.7818544349283911,-0.0549746,14.2927283813,16.688323247988592,0.0,564000,9.195236000945442,-0.668862,0.125755,1.44397,1.92014,0.0,-2.3774,14.2927283813,14.2927283813,1000.0,1059.73,563,1878.38851151,1849.60965143,-14.7693,-0.269309,564,76.3295,1000,5.43633,5.74637,2.21687,2031.0013023,-3.58052,1056.17,0.659195,16927.610560379355,76.3295,-0.0164976,-7.06703,0.0,76.1208,564000,2031.0013023,1056.17,2031.0013023
1000,1.9846596861752914,-0.0642977,13.290711093,16.724842234994867,0.0,565000,9.654898966982728,-0.727046,0.123693,1.36743,1.83378,0.0,-2.20784,13.290711093,13.290711093,1000.0,1036.69,564,1878.38851151,1800.40404056,-13.9282,-0.271617,565,89.6994,1000,4.10682,3.81472,1.96602,2037.35054281,-3.32364,1033.27,0.660452,16955.9766559775,89.6994,-0.0232868,-7.1006,0.0,88.617,565000,2037.35054281,1033.27,2037.35054281
1000,2.1014131630799966,0.00715685,15.7860826276,16.714283081993926,0.0,566000,10.305535985826282,-0.681675,0.126957,1.54382,1.82557,0.0,-2.34233,15.7860826276,15.7860826276,1000.0,1052.37,565,1878.38851151,1789.83820564,-14.1496,-0.27454,566,77.8073,1000,5.38801,6.31246,2.09742,2032.36911109,-3.52467,1048.5,0.681943,16985.075464548398,77.8073,-0.0144603,-6.80013,0.0,75.886,566000,2032.36911109,1048.5,2032.36911109
1000,1.6411157297407044,-0.0665384,14.0531301735,16.698345787008293,0.0,567000,9.646563034984865,-0.756246,0.122739,1.58486,1.67556,0.0,-2.13412,14.0531301735,14.0531301735,1000.0,1052.53,566,1878.38851151,1819.77809053,-13.5482,-0.267115,567,71.5455,1000,3.52311,3.74872,2.24952,1995.42511695,-3.54932,1048.89,0.653825,17013.06574111413,71.5455,-0.000350776,-6.96898,0.0,70.4133,567000,1995.42511695,1048.89,1995.42511695
1000,2.38157274396508,-0.0683345,16.4517795439,16.720508116995916,0.0,568000,11.489508610029588,-0.70662,0.121048,1.42714,1.81844,0.0,-2.14525,16.4517795439,16.4517795439,1000.0,1051.61,567,1878.38851151,1860.10068815,-13.7792,-0.258815,568,72.3974,1000,2.77454,3.20327,2.11425,2033.35825938,-3.64764,1048.48,0.611067,17043.637878500143,72.3974,0.0151507,-7.02426,0.0,71.8565,568000,2033.35825938,1048.48,2033.35825938
1000,2.486610731051769,-0.0543676,15.4906793299,16.70690225600265,0.0,569000,11.56264778280456,-0.85237,0.121483,1.50967,1.65231,0.0,-2.31431,15.4906793299,15.4906793299,1000.0,1046.12,568,1878.38851151,1842.42271278,-13.2857,-0.267709,569,90.2481,1000,5.60116,5.58586,2.09718,2009.51494608,-3.30168,1044.49,0.641177,17074.388113951994,90.2481,0.0200454,-6.85658,0.0,88.9851,569000,2009.51494608,1044.49,2009.51494608
1000,2.550229243162903,-0.0504904,18.3226008468,16.729229849006515,0.0,570000,11.833099521318218,-0.695789,0.1216,1.41611,1.70691,0.0,-1.97839,18.3226008468,18.3226008468,1000.0,1046.03,569,1878.38851151,1783.89450298,-13.6055,-0.266445,570,88.6945,1000,2.83145,3.39786,2.25223,2053.77092253,-3.85888,1042.6,0.621191,17105.47330235048,88.6945,0.0228612,-6.85904,0.0,87.1591,570000,2053.77092253,1042.6,2053.77092253
1000,2.424863776366692,0.0284228,14.6145454812,16.690035585997975,0.0,571000,11.59317466513312,-0.784663,0.127942,1.82702,1.71118,0.0,-2.08848,14.6145454812,14.6145454812,1000.0,1039.93,570,1878.38851151,1829.53118173,-12.9767,-0.271692,571,88.0625,1000,4.00778,4.18951,2.03129,2015.39520006,-3.82358,1036.24,0.683438,17136.173522921963,88.0625,-0.000666786,-6.87386,0.0,86.8486,571000,2015.39520006,1036.24,2015.39520006
1000,2.5174411017651437,-0.0630269,13.6849354379,16.689048162996187,0.0,572000,12.035184275300708,-0.648804,0.123548,1.5559,1.97474,0.0,-2.4073,13.6849354379,13.6849354379,1000.0,1041.35,571,1878.38851151,1829.03297413,-15.6612,-0.274894,572,80.8045,1000,5.30642,5.87255,1.99224,2022.16323433,-3.47312,1038.3,0.683513,17167.400357081016,80.8045,0.0163661,-6.92314,0.0,79.3704,572000,2022.16323433,1038.3,2022.16323433
1000,2.4749609240097925,-0.0349863,16.2532671772,16.698497393997968,0.0,573000,11.955563057010295,-0.804018,0.129779,1.47849,1.90207,0.0,-2.31806,16.2532671772,16.2532671772,1000.0,1037.97,572,1878.38851151,1846.82777009,-13.8717,-0.267937,573,79.4247,1000,4.66211,4.99951,2.36721,2038.62344522,-3.28926,1034.31,0.672036,17198.51782962204,79.4247,-0.0101864,-6.9697,0.0,77.712,573000,2038.62344522,1034.31,2038.62344522
1000,1.785227340820711,-0.0729566,16.5159885894,16.69461508799577,0.0,574000,10.755694623090676,-0.711801,0.124882,1.43753,1.76575,0.0,-2.115,16.5159885894,16.5159885894,1000.0,1047.33,573,1878.38851151,1766.1037122,-15.9477,-0.261661,574,76.1642,1000,6.2508,6.48822,2.36754,2015.06630615,-4.02429,1042.86,0.624967,17227.750988476924,76.1642,-0.00986188,-6.88513,0.0,75.1685,574000,2015.06630615,1042.86,2015.06630615
1000,2.4821924580755876,-0.0802549,17.3269556263,16.70368867898651,0.0,575000,11.936605456183315,-0.681488,0.119638,1.53694,1.94208,0.0,-2.067,17.3269556263,17.3269556263,1000.0,1042.41,574,1878.38851151,1826.61326044,-14.7128,-0.267922,575,82.6781,1000,3.98627,4.34693,2.01862,2037.64586034,-3.26114,1040.07,0.646087,17258.859301083197,82.6781,0.00340998,-7.06627,0.0,81.559,575000,2037.64586034,1040.07,2037.64586034
1000,2.4955597428051988,-0.0588866,16.812843017,16.69675962299516,0.0,576000,11.7199335640762,-0.666781,0.122872,1.44299,1.73254,0.0,-2.29313,16.812843017,16.812843017,1000.0,1042.76,575,1878.38851151,1867.65229611,-13.3779,-0.258955,576,80.163,1000,6.18276,5.26449,2.09375,2007.91390842,-3.82035,1038.73,0.60275,17289.78495055907,80.163,0.0121678,-6.91653,0.0,79.1831,576000,2007.91390842,1038.73,2007.91390842
