qf1-avg,vf-avg,qf1-std,time-total,StdProgress,qf2-avg,log-pi-std,episode-length-min,episode-length-avg,episode-length-max,time-eval,log-sigs-std,log-pi-mean,total-samples,return-std,mean-sq-bellman-error1,policy-mus-min,max-path-return,log-sigs-max,episodes,mean-qf-diff,time-train,last-path-return,log-sigs-min,epoch,log-sigs-mean,return-average,MinProgress,pool-size,policy-mus-mean,time-sample,log-pi-max,policy-mus-std,log-pi-min,AverageProgress,MaxProgress,mean-sq-bellman-error2,policy-mus-max,return-max,episode-length-std,return-min,vf-std,qf2-std
778.266,773.998,357.343,16182.48570780654,0.0,778.266,2.44042,1000,1000.0,1000,10.845065406989306,0.177522,-8.38016,616000,0.0,235.914,-4.84464,3402.37713714755,-0.0531313,755,9.45391,10.010763390106149,1439.2333454855602,-1.49084,615,-0.390265,1031.90569356,19.8080958292,616000,-0.026144,1.7911544085945934,-2.83327,0.841748,-18.651,19.8080958292,19.8080958292,197.253,3.6932,1031.90569356,0.0,1031.90569356,352.759,357.343
765.591,776.149,344.381,16211.782603236672,0.0,765.591,2.52361,1000,1000.0,1000,16.686071561009157,0.157684,-8.39108,617000,0.0,165.385,-2.76646,3402.37713714755,-0.0892364,758,8.11054,10.70531569950981,48.27586485877583,-1.11481,616,-0.367126,3442.18281507,68.1076498542,617000,0.0702194,1.9159834517049603,-2.38532,0.761633,-19.5966,68.1076498542,68.1076498542,148.647,3.24347,3442.18281507,0.0,3442.18281507,347.08,344.381
745.982,749.195,348.123,16239.275327707175,0.0,745.982,2.21778,1000,1000.0,1000,16.670949918974657,0.1613,-8.21792,618000,0.0,104.5,-2.97004,3402.37713714755,-0.0968998,759,8.80106,9.096383573545609,1578.24024801675,-1.06849,617,-0.369723,2875.05041451,57.324373899,618000,-0.0258004,1.7231732259970158,-3.02021,0.769029,-17.5244,57.324373899,57.324373899,130.492,3.56775,2875.05041451,0.0,2875.05041451,345.772,348.123
783.509,784.484,346.777,16267.108465848316,0.0,783.509,2.34171,1000,1000.0,1000,16.688485605001915,0.153874,-8.32816,619000,0.0,136.473,-3.32113,3402.37713714755,-0.0747139,760,8.96001,9.597262563707773,2990.134146445498,-1.00168,618,-0.370181,3359.48781744,66.6378932498,619000,0.00522423,1.5579610274289735,-2.23134,0.818715,-18.6285,66.6378932498,66.6378932498,113.895,3.17472,3359.48781744,0.0,3359.48781744,343.776,346.777
779.127,779.701,342.58,16295.224586949043,0.0,779.127,2.16243,1000,1000.0,1000,16.680633357027546,0.152411,-8.27767,620000,0.0,172.904,-2.9274,3402.37713714755,-0.0523975,761,8.62892,9.846254252246581,3281.667136224163,-1.04097,619,-0.369656,3494.19424937,69.8590315963,620000,-0.0330483,1.5988192844670266,-3.8795,0.8011,-15.2441,69.8590315963,69.8590315963,213.772,3.66173,3494.19424937,0.0,3494.19424937,341.233,342.58
808.143,812.016,346.955,16325.485752930981,0.0,808.143,2.44599,984,984.0,984,16.67353072500555,0.165961,-8.62172,621000,0.0,287.291,-2.6632,3402.37713714755,-0.114215,763,10.7945,11.823435705038719,842.2242274431171,-1.05644,620,-0.382702,3360.44137123,66.7766914502,621000,-0.0368287,2.04011116392212,-4.03249,0.809364,-18.0884,66.7766914502,66.7766914502,426.544,2.85303,3360.44137123,0.0,3360.44137123,347.13,346.955
765.66,763.721,357.781,16355.49800164043,0.0,765.66,2.33139,1000,1000.0,1000,16.4074043110013,0.166157,-8.37291,622000,0.0,177.168,-4.59698,3402.37713714755,-0.0927882,764,8.97943,11.440182348131202,3397.907310402833,-1.30772,621,-0.381221,3574.87339685,71.0243273069,622000,-0.0202184,1.895862077421043,-2.56234,0.752952,-17.3884,71.0243273069,71.0243273069,111.878,3.07882,3574.87339685,0.0,3574.87339685,353.21,357.781
748.481,757.021,347.834,16385.65704292152,0.0,748.481,2.1929,1000,1000.0,1000,16.675447150017135,0.165045,-8.47222,623000,0.0,168.08,-3.34629,3402.37713714755,-0.0690571,765,7.83586,11.509807514259592,2600.914435053002,-0.969519,622,-0.359546,285.789859614,4.88375081112,623000,-0.0679917,1.980881990864873,-3.60935,0.767374,-16.3432,4.88375081112,4.88375081112,133.229,2.55616,285.789859614,0.0,285.789859614,348.156,347.834
795.168,797.13,340.326,16411.211653700855,0.0,795.168,2.01218,1000,1000.0,1000,16.674559584993403,0.160696,-8.09222,624000,0.0,216.604,-3.31238,3402.37713714755,-0.0559377,766,8.95902,7.422663813689724,3012.837561857489,-0.989861,623,-0.385622,2863.72901681,56.9984150524,624000,-0.0503249,1.4678093616385013,-2.42713,0.799308,-14.0872,56.9984150524,56.9984150524,188.226,2.39014,2863.72901681,0.0,2863.72901681,338.45,340.326
795.312,795.173,335.005,16438.440628552984,0.0,795.312,2.1026,1000,1000.0,1000,16.675575414963532,0.145684,-8.36342,625000,0.0,171.843,-2.88306,3402.37713714755,-0.0823946,767,8.99522,8.87572409043787,2796.7945021963196,-1.00745,624,-0.364917,1806.0238286,35.663800837,625000,-0.0508232,1.6853117317077704,-3.1512,0.777309,-15.5038,35.663800837,35.663800837,178.286,2.61334,1806.0238286,0.0,1806.0238286,333.656,335.005
797.162,792.05,356.468,16467.780236409162,0.0,797.162,2.35283,1000,1000.0,1000,16.669040679000318,0.173294,-8.1702,626000,0.0,162.997,-3.02727,3402.37713714755,-0.0672233,768,8.72641,10.651623835263308,3214.6584696904665,-1.16754,625,-0.392685,3359.88450601,66.5632205877,626000,-0.0172328,2.0163550389697775,-2.60056,0.81701,-15.6522,66.5632205877,66.5632205877,171.166,3.03545,3359.88450601,0.0,3359.88450601,352.955,356.468
770.104,779.201,346.211,16494.663912431977,0.0,770.104,2.26337,1000,1000.0,1000,16.675281006027944,0.166326,-8.46543,627000,0.0,298.593,-5.49154,3402.37713714755,-0.0688709,769,9.43863,8.580823872645851,3145.592967802133,-1.5047,626,-0.372056,2169.72802132,42.6255024234,627000,-0.0757645,1.6329218481550924,-2.1007,0.833929,-15.7268,42.6255024234,42.6255024234,276.814,3.87113,2169.72802132,0.0,2169.72802132,347.713,346.211
773.435,773.724,348.906,16520.25247886643,0.0,773.435,2.1998,1000,1000.0,1000,16.675229679967742,0.154803,-8.32392,628000,0.0,168.443,-2.91411,3402.37713714755,-0.0445962,771,8.58089,7.45489968417678,2729.876278709537,-1.01382,627,-0.372442,3578.66874123,71.0063521588,628000,-0.0371793,1.4716862682253122,-3.56683,0.774363,-15.3571,71.0063521588,71.0063521588,142.662,3.89327,3578.66874123,0.0,3578.66874123,347.056,348.906
811.444,808.551,346.196,16548.25151083112,0.0,811.444,2.20318,1000,1000.0,1000,16.671121189952828,0.150669,-8.40665,629000,0.0,180.212,-4.41746,3402.37713714755,-0.0562262,772,8.74928,9.56888074602466,1893.4337419794688,-1.1114,628,-0.362829,3166.27690951,63.3856629861,629000,-0.0938012,1.7560201497981325,-2.94498,0.788916,-14.6668,63.3856629861,63.3856629861,149.098,3.36998,3166.27690951,0.0,3166.27690951,343.579,346.196
772.257,772.349,349.167,16578.84302032017,0.0,772.257,2.42835,1000,1000.0,1000,16.68104867998045,0.162525,-8.47084,630000,0.0,171.318,-2.68303,3402.37713714755,-0.0718521,773,9.24234,11.764344138209708,3085.510679160392,-1.15478,629,-0.364803,3463.40106634,69.0231910878,630000,-0.0752188,2.140960541786626,-3.62113,0.750279,-19.5195,69.0231910878,69.0231910878,207.616,3.47675,3463.40106634,0.0,3463.40106634,346.833,349.167
805.037,810.497,343.211,16604.60681708902,0.0,805.037,2.22449,1000,1000.0,1000,16.68770410498837,0.135277,-8.52665,631000,0.0,204.786,-2.55076,3402.37713714755,-0.0926326,774,8.66963,7.608075475611258,688.7271455922896,-0.864633,630,-0.366397,3389.35112038,67.2650507288,631000,-0.0375009,1.4940580072579905,-4.05795,0.790219,-18.6469,67.2650507288,67.2650507288,158.459,2.83691,3389.35112038,0.0,3389.35112038,341.2,343.211
800.084,799.468,363.161,16615.215272886446,0.0,800.084,2.06892,81,81.0,81,16.667116069002077,0.156578,-8.21756,632000,0.0,135.588,-4.48891,3402.37713714755,-0.0589432,775,9.1837,7.753320214455016,1600.4174542425958,-1.14662,631,-0.365106,167.281351672,3.33034428029,632000,-0.0146523,1.4919174569658935,-3.74819,0.754682,-14.9865,3.33034428029,3.33034428029,130.878,3.08443,167.281351672,0.0,167.281351672,360.265,363.161
769.183,771.485,343.765,16636.526917591516,0.0,769.183,2.34769,694,694.0,694,1.367322115052957,0.147127,-8.55201,633000,0.0,182.244,-3.0559,3402.37713714755,-0.0810914,776,8.24033,8.203679496829864,3211.847243469777,-1.04563,632,-0.362151,2265.45831773,45.2332009207,633000,-0.146838,1.5421776872244664,-3.18967,0.765428,-16.5261,45.2332009207,45.2332009207,161.643,3.21003,2265.45831773,0.0,2265.45831773,342.912,343.765
795.827,799.318,347.059,16658.39425678813,0.0,795.827,2.30182,745,745.0,745,11.58246444904944,0.153945,-8.38627,634000,0.0,118.796,-2.66681,3402.37713714755,-0.106162,777,8.75645,7.894349429116119,2872.4758459763507,-1.44767,633,-0.377601,2452.95733309,48.7712324766,634000,0.0151119,1.5475849545327947,-3.85322,0.761425,-18.9006,48.7712324766,48.7712324766,102.771,2.38882,2452.95733309,0.0,2452.95733309,346.152,347.059
801.128,807.616,355.802,16687.607145484537,0.0,801.128,2.35655,1000,1000.0,1000,12.42535613803193,0.152757,-8.18514,635000,0.0,188.65,-3.52054,3402.37713714755,-0.0812717,778,8.71653,10.656453905045055,1625.6674810618017,-1.16305,634,-0.380063,2971.15825693,58.6594437163,635000,-0.0818485,1.8905823303502984,-1.51152,0.78682,-16.1355,58.6594437163,58.6594437163,171.379,2.50267,2971.15825693,0.0,2971.15825693,354.463,355.802
814.281,813.994,353.424,16713.306989569566,0.0,814.281,2.39259,1000,1000.0,1000,16.670038324955385,0.163179,-8.42708,636000,0.0,123.437,-2.60574,3402.37713714755,-0.0516948,779,9.62658,7.563655431731604,3387.7003021007445,-1.17784,635,-0.370436,3505.52206752,69.5099863395,636000,-0.01794,1.4740325303864665,-2.7094,0.785021,-20.3844,69.5099863395,69.5099863395,153.974,3.08453,3505.52206752,0.0,3505.52206752,351.511,353.424
788.513,790.484,342.94,16728.37799066218,0.0,788.513,2.25526,277,277.0,277,16.674038516997825,0.1551,-8.37574,637000,0.0,163.015,-2.60783,3402.37713714755,-0.0657635,781,8.84166,8.867640556418337,460.5503720158438,-0.970999,636,-0.371598,1020.75448943,20.1500251378,637000,-0.0620133,1.5749946052674204,-3.48155,0.766142,-18.6662,20.1500251378,20.1500251378,165.776,2.41203,1020.75448943,0.0,1020.75448943,342.652,342.94
773.758,771.191,360.633,16750.29652668524,0.0,773.758,2.40052,739,739.0,739,4.63233518099878,0.160782,-8.39473,638000,0.0,168.71,-2.81068,3402.37713714755,-0.0586563,782,9.42835,8.100153067382053,2802.7474043570087,-1.0741,637,-0.371123,2347.85281459,46.5273167567,638000,-0.0711502,1.487079772632569,-2.88969,0.776279,-19.6646,46.5273167567,46.5273167567,152.817,4.15913,2347.85281459,0.0,2347.85281459,356.615,360.633
822.849,822.692,348.387,16776.76221283438,0.0,822.849,2.48898,1000,1000.0,1000,12.338010577019304,0.15805,-8.35767,639000,0.0,143.888,-2.95584,3402.37713714755,-0.0449045,783,8.03863,8.185189429146703,1557.7432231606758,-1.20593,638,-0.374754,271.401890653,4.76038491132,639000,-0.0299211,1.6060040830634534,-0.731827,0.807916,-17.0473,4.76038491132,4.76038491132,170.51,2.74883,271.401890653,0.0,271.401890653,348.294,348.387
760.204,771.278,351.1,16806.634126175195,0.0,760.204,2.19015,1000,1000.0,1000,16.674966863996815,0.150166,-8.54284,640000,0.0,196.971,-2.95167,3402.37713714755,-0.0756381,785,8.14531,11.111757487466093,1254.836251825732,-1.37888,639,-0.354688,3515.69143087,70.2220413837,640000,-0.0500819,2.089660433412064,-4.36983,0.766055,-16.1682,70.2220413837,70.2220413837,228.476,3.47591,3515.69143087,0.0,3515.69143087,354.018,351.1
815.292,812.498,352.451,16832.23471454461,0.0,815.292,2.21548,1000,1000.0,1000,16.678213189006783,0.147335,-8.4284,641000,0.0,173.325,-4.02918,3402.37713714755,-0.0732293,786,8.94482,7.457314611820038,2986.4562033182106,-1.01421,640,-0.370347,3400.85356889,67.3393945005,641000,-0.0601658,1.481369572575204,-3.9583,0.777439,-16.5459,67.3393945005,67.3393945005,190.183,2.64404,3400.85356889,0.0,3400.85356889,347.574,352.451
842.33,842.917,354.397,16857.82207352406,0.0,842.33,2.22039,1000,1000.0,1000,16.667289580975194,0.160823,-8.06136,642000,0.0,237.334,-2.74902,3402.37713714755,-0.101247,787,10.1007,7.437942282354925,3215.5845161091524,-1.66549,641,-0.388724,596.97008304,11.365041026,642000,-0.113045,1.4781578280963004,-0.462204,0.776509,-14.9845,11.365041026,11.365041026,206.987,3.08402,596.97008304,0.0,596.97008304,352.973,354.397
765.875,768.397,356.179,16888.624864634417,0.0,765.875,2.30933,1000,1000.0,1000,16.677489266963676,0.160871,-8.40746,643000,0.0,186.911,-3.3909,3402.37713714755,-0.108758,788,8.51808,11.829252911324147,3203.6976630280865,-1.31537,642,-0.363152,1262.11401107,24.4316312153,643000,-0.0648258,2.3024439709843136,-3.22938,0.794498,-16.0454,24.4316312153,24.4316312153,208.358,4.71716,1262.11401107,0.0,1262.11401107,353.283,356.179
823.261,824.307,350.481,16910.992892112175,0.0,823.261,2.3723,804,804.0,804,16.67627590196207,0.158525,-8.40335,644000,0.0,140.868,-2.88895,3402.37713714755,-0.0525097,789,8.35933,7.4933466700604185,2121.15324155214,-1.01622,643,-0.37154,2775.58601178,55.0888048059,644000,-0.0370993,1.4771714806556702,-3.05117,0.790978,-17.1621,55.0888048059,55.0888048059,145.316,2.5846,2775.58601178,0.0,2775.58601178,348.477,350.481
794.237,799.466,358.48,16936.74594729353,0.0,794.237,2.38229,1000,1000.0,1000,13.411153782042675,0.150628,-8.37812,645000,0.0,140.003,-3.09671,3478.1322195626703,-0.111776,790,9.0138,7.588752618117724,3478.1322195626703,-1.03644,644,-0.370112,3395.19005961,67.7360160388,645000,-0.0286192,1.4927617051289417,-3.45373,0.781563,-18.4946,67.7360160388,67.7360160388,160.668,2.96591,3395.19005961,0.0,3395.19005961,356.285,358.48
763.208,767.234,362.865,16967.391094831575,0.0,763.208,2.36032,1000,1000.0,1000,16.67244044103427,0.155681,-8.32563,646000,0.0,150.932,-3.05597,3478.1322195626703,-0.0760458,791,9.76826,11.734046568919439,3366.3624932731623,-0.917412,645,-0.3676,1715.77709684,33.5077739183,646000,-0.113186,2.233048823021818,-3.16822,0.765847,-17.5242,33.5077739183,33.5077739183,230.06,3.21591,1715.77709684,0.0,1715.77709684,362.458,362.865
813.508,820.274,352.025,16989.370620132424,0.0,813.508,2.29855,775,775.0,775,16.6827117310022,0.160544,-8.32952,647000,0.0,236.411,-3.10052,3478.1322195626703,-0.109029,792,9.32064,7.572953336755745,1975.3234345382557,-1.05446,646,-0.391521,2773.84632594,54.8325322388,647000,-0.0201198,1.4969151571276598,-2.62993,0.830306,-16.8862,54.8325322388,54.8325322388,259.438,2.96357,2773.84632594,0.0,2773.84632594,352.069,352.025
803.458,806.033,361.494,17015.874892801803,0.0,803.458,2.30227,1000,1000.0,1000,12.919984281004872,0.150007,-8.53892,648000,0.0,171.892,-4.33005,3478.1322195626703,-0.0864195,793,7.32185,8.292918036517221,2784.9555036678794,-1.08583,647,-0.366433,2553.25023761,50.4719696925,648000,-0.00187177,1.5388851648312993,-2.98532,0.753021,-17.1015,50.4719696925,50.4719696925,162.154,2.89783,2553.25023761,0.0,2553.25023761,361.699,361.494
847.407,840.767,348.808,17047.03104402084,0.0,847.407,2.24497,1000,1000.0,1000,16.68431544699706,0.159946,-8.37956,649000,0.0,232.737,-4.39536,3478.1322195626703,-0.0770641,794,9.58899,12.154975526558701,488.35632536031386,-1.2433,648,-0.38441,3531.51348046,70.4091070922,649000,-0.0115326,2.3304567275336012,-0.902062,0.806136,-17.7518,70.4091070922,70.4091070922,202.824,2.84504,3531.51348046,0.0,3531.51348046,344.765,348.808
791.036,790.831,358.407,17073.396661970473,0.0,791.036,2.34617,1000,1000.0,1000,16.668253214971628,0.161697,-8.35271,650000,0.0,204.071,-3.80654,3496.9975732591056,-0.087166,795,8.87283,8.120876686589327,3496.9975732591056,-1.13918,649,-0.38086,3122.70926607,62.0045349861,650000,-0.0660466,1.5783763640210964,-2.80743,0.815508,-17.1375,62.0045349861,62.0045349861,189.836,3.21938,3122.70926607,0.0,3122.70926607,355.75,358.407
790.037,786.757,354.041,17095.955689849274,0.0,790.037,2.28291,814,814.0,814,16.67272910400061,0.145485,-8.68875,651000,0.0,123.362,-2.75325,3519.3557289959726,-0.078701,797,8.85105,7.5149207268841565,2136.2425963063597,-0.897173,650,-0.351095,2859.62490779,56.565559057,651000,-0.0466715,1.4740396538982168,-4.14587,0.754001,-19.9939,56.565559057,56.565559057,105.099,2.72101,2859.62490779,0.0,2859.62490779,350.514,354.041
776.327,778.903,366.232,17126.65333383181,0.0,776.327,2.04757,1000,1000.0,1000,13.587735908979084,0.157981,-8.22307,652000,0.0,228.538,-2.93676,3519.3557289959726,-0.0622417,798,9.36884,11.76333975471789,2947.809873878969,-0.969067,651,-0.371808,3214.94877081,63.5388908155,652000,-0.0302669,2.2601496569113806,-2.90147,0.768512,-15.2814,63.5388908155,63.5388908155,194.711,3.56132,3214.94877081,0.0,3214.94877081,362.83,366.232
838.395,840.501,355.473,17154.7109544127,0.0,838.395,2.31965,1000,1000.0,1000,16.670028107007965,0.152084,-8.43586,653000,0.0,147.176,-5.69166,3519.3557289959726,-0.0573704,799,9.48512,9.541519319114741,2965.380287493755,-0.947321,652,-0.377216,3440.62334443,67.9945448794,653000,-0.0614168,1.8407409028732218,-3.06843,0.802022,-17.5854,67.9945448794,67.9945448794,141.353,2.66868,3440.62334443,0.0,3440.62334443,353.532,355.473
796.625,787.961,366.657,17180.27972149907,0.0,796.625,2.44422,1000,1000.0,1000,16.68919664400164,0.165206,-8.33458,654000,0.0,164.874,-2.79294,3519.3557289959726,-0.112768,800,8.60221,7.4263727077050135,2111.634027448508,-1.36369,653,-0.390444,3302.54840749,65.4326457365,654000,-0.0508833,1.4672241667285562,-2.71151,0.81291,-17.013,65.4326457365,65.4326457365,172.977,3.04895,3302.54840749,0.0,3302.54840749,360.314,366.657
799.0,797.851,365.206,17206.39830157248,0.0,799.0,2.16439,1000,1000.0,1000,16.679627872013953,0.149174,-8.23921,655000,0.0,158.607,-5.49986,3519.3557289959726,-0.0711205,801,8.5694,7.899554063100368,3458.5548068627004,-1.10671,654,-0.368365,3601.64118069,71.3282880381,655000,-0.0304336,1.540560208261013,-4.21458,0.794569,-15.8293,71.3282880381,71.3282880381,163.904,4.4642,3601.64118069,0.0,3601.64118069,361.795,365.206
799.53,806.086,363.77,17234.960871948977,0.0,799.53,2.32293,1000,1000.0,1000,16.68755662505282,0.160567,-8.25341,656000,0.0,107.171,-2.8817,3519.3557289959726,-0.0821254,803,9.43205,9.975093606044538,97.68111544877567,-1.2084,655,-0.378324,3667.60544574,73.0918558908,656000,-0.0544419,1.9157348644221202,-2.89627,0.795509,-16.26,73.0918558908,73.0918558908,102.243,3.0443,3667.60544574,0.0,3667.60544574,365.161,363.77
812.548,814.421,362.745,17261.51179737912,0.0,812.548,2.21639,1000,1000.0,1000,16.67044493102003,0.16089,-8.18051,657000,0.0,142.595,-3.20792,3519.3557289959726,-0.0397488,804,9.1069,8.278232457116246,3514.153934636089,-1.0113,656,-0.370183,3533.84590477,69.9582274958,657000,-0.064847,1.611625662073493,-1.63011,0.765939,-15.7113,69.9582274958,69.9582274958,153.629,2.46573,3533.84590477,0.0,3533.84590477,359.017,362.745
773.581,769.527,366.16,17287.178965572442,0.0,773.581,2.2522,1000,1000.0,1000,16.66555244498886,0.151124,-8.57865,658000,0.0,518.826,-2.78676,3519.3557289959726,0.0149721,805,9.0013,7.514137559395749,3233.4557597128537,-1.191,657,-0.354773,1197.8521366,23.1356068381,658000,-0.0772483,1.4808507329435088,-3.68472,0.767656,-18.557,23.1356068381,23.1356068381,442.285,2.54532,1197.8521366,0.0,1197.8521366,361.953,366.16
849.664,853.5,364.748,17314.175140075502,0.0,849.664,2.43224,1000,1000.0,1000,16.67977583099855,0.166065,-8.23906,659000,0.0,180.454,-3.29265,3519.3557289959726,-0.0973663,807,9.79235,8.653358534676954,74.55518751472195,-1.21786,658,-0.39145,3371.28194297,66.6362474779,659000,-0.0135463,1.6771605234243907,-1.0435,0.838103,-20.8821,66.6362474779,66.6362474779,178.47,3.72729,3371.28194297,0.0,3371.28194297,363.415,364.748
790.146,791.701,358.956,17342.7095602653,0.0,790.146,2.31267,1000,1000.0,1000,16.670536824967712,0.163073,-8.27583,660000,0.0,256.66,-2.79233,3519.3557289959726,-0.0892553,808,8.79387,10.021558205015026,2419.974807221232,-1.1536,659,-0.371042,1801.27427202,35.2413589285,660000,-0.0792398,1.8476217678398825,-3.41718,0.795009,-16.6661,35.2413589285,35.2413589285,389.591,3.06255,1801.27427202,0.0,1801.27427202,358.197,358.956
780.611,784.957,366.809,17370.691174746782,0.0,780.611,2.39239,1000,1000.0,1000,16.667321209970396,0.161271,-8.49622,661000,0.0,219.984,-3.63977,3519.3557289959726,-0.0872366,811,9.51767,9.456421000009868,1035.3722788942277,-1.04413,660,-0.374223,3305.74769691,65.3575666203,661000,-0.0701911,1.8557788085890934,-3.85071,0.790021,-17.8503,65.3575666203,65.3575666203,257.048,3.12226,3305.74769691,0.0,3305.74769691,364.792,366.809
809.536,810.181,361.826,17383.334367932694,0.0,809.536,2.52285,205,205.0,205,16.676760368980467,0.152114,-8.35276,662000,0.0,163.657,-3.94655,3519.3557289959726,-0.0875369,812,8.34853,7.7274723696755245,193.8619948154153,-0.965243,661,-0.383251,721.563692926,14.3791645729,662000,-0.086729,1.5099630351760425,-3.22919,0.854105,-18.0414,14.3791645729,14.3791645729,167.731,3.56163,721.563692926,0.0,721.563692926,360.096,361.826
817.489,812.064,366.722,17413.26372261549,0.0,817.489,2.26494,1000,1000.0,1000,3.4177443539956585,0.165818,-8.29036,663000,0.0,321.427,-3.09136,3643.0733830788954,0.0178612,813,9.39647,11.227526321017649,3643.0733830788954,-1.31057,662,-0.375895,2931.95295536,58.2218020676,663000,-0.0280134,2.0264901747577824,-0.580011,0.810225,-16.5709,58.2218020676,58.2218020676,179.759,3.97863,2931.95295536,0.0,2931.95295536,365.535,366.722
802.287,801.728,361.35,17424.131711291848,0.0,802.287,2.23938,25,25.0,25,16.679768467030954,0.149677,-8.44887,664000,0.0,127.088,-2.98874,3643.0733830788954,-0.0431624,814,9.17974,8.893760027713142,2146.2661755910367,-1.00609,663,-0.357135,41.3283502307,0.723910673995,664000,-0.0516615,1.5606754695181735,-3.84098,0.76974,-15.5094,0.723910673995,0.723910673995,124.304,3.46617,41.3283502307,0.0,41.3283502307,359.183,361.35
764.082,775.452,370.267,17452.712331303454,0.0,764.082,2.34579,1000,1000.0,1000,0.4170822679880075,0.163528,-8.38553,665000,0.0,147.921,-2.863,3643.0733830788954,-0.0794492,815,8.39918,9.985820231144316,3110.9875417980525,-1.1039,664,-0.359115,3163.80058839,62.6443847466,665000,-0.0310219,1.916783738473896,-3.41889,0.768969,-17.9174,62.6443847466,62.6443847466,138.109,2.64581,3163.80058839,0.0,3163.80058839,375.167,370.267
824.657,824.415,349.721,17479.42717339832,0.0,824.657,2.12696,1000,1000.0,1000,16.683810633025132,0.139858,-8.29677,666000,0.0,187.749,-3.45187,3643.0733830788954,-0.122125,816,8.58476,8.400603486574255,1472.6819818031952,-1.00752,665,-0.371643,3165.9554006,64.0313455172,666000,-0.143744,1.6395696031977423,-4.22938,0.800327,-15.4851,64.0313455172,64.0313455172,171.743,2.89958,3165.9554006,0.0,3165.9554006,347.568,349.721
811.97,809.996,362.46,17506.594534025877,0.0,811.97,2.23342,1000,1000.0,1000,16.680439048970584,0.15824,-8.26606,667000,0.0,127.877,-2.59657,3643.0733830788954,-0.0775234,817,8.2109,8.991495977388695,2844.827298727908,-1.00551,666,-0.37504,1559.52446116,30.3818930453,667000,-0.047321,1.5084297372377478,-2.8824,0.781129,-17.2753,30.3818930453,30.3818930453,130.878,2.72798,1559.52446116,0.0,1559.52446116,359.319,362.46
830.155,848.245,363.941,17535.574091954273,0.0,830.155,2.42357,1000,1000.0,1000,16.674667084997054,0.160493,-8.27588,668000,0.0,131.872,-3.50606,3643.0733830788954,-0.09015,818,10.8383,10.518138336075936,3338.5298635568133,-1.01748,667,-0.389482,3726.70214831,73.7025982618,668000,-0.00734901,1.7937393002212048,-2.94154,0.756211,-16.9097,73.7025982618,73.7025982618,148.676,2.74272,3726.70214831,0.0,3726.70214831,369.343,363.941
841.165,846.361,348.408,17558.1548554966,0.0,841.165,2.32242,579,579.0,579,16.673054846993182,0.147745,-8.30485,669000,0.0,164.27,-3.4353,3643.0733830788954,-0.0842215,819,9.65941,11.086202228150796,3076.567206081315,-1.06344,668,-0.391114,2198.8216228,43.7161659661,669000,-0.0573366,1.8401545021915808,-3.44956,0.82181,-22.784,43.7161659661,43.7161659661,173.82,3.26473,2198.8216228,0.0,2198.8216228,345.566,348.408
821.258,825.094,368.847,17584.423685018905,0.0,821.258,2.24772,1000,1000.0,1000,9.658068705990445,0.155184,-8.51093,670000,0.0,1493.58,-2.56897,3643.0733830788954,-0.0998674,820,8.42135,8.030246386595536,3101.9676222081653,-1.05581,669,-0.368928,1842.54685795,36.0977291338,670000,-0.0102299,1.5631072807009332,-2.96566,0.756379,-15.6479,36.0977291338,36.0977291338,1421.44,3.68719,1842.54685795,0.0,1842.54685795,367.069,368.847
820.558,820.326,370.367,17610.87474482524,0.0,820.558,2.38449,1000,1000.0,1000,16.681047416001093,0.154102,-8.53408,671000,0.0,1072.46,-3.37763,3643.0733830788954,-0.0641389,821,9.17228,8.183922261174303,3531.6354643741156,-0.967181,670,-0.374076,3373.64384593,67.2398661823,671000,-0.0815528,1.593634644174017,-3.10475,0.802625,-18.9317,67.2398661823,67.2398661823,376.742,4.25738,3373.64384593,0.0,3373.64384593,367.66,370.367
813.813,812.086,363.213,17637.453539087088,0.0,813.813,2.2533,1000,1000.0,1000,16.67875029798597,0.163146,-8.25255,672000,0.0,268.534,-2.92304,3643.0733830788954,-0.0886067,822,9.14727,8.292233324958943,2487.5283244435213,-1.3057,671,-0.373175,98.9170884792,1.17494124045,672000,-0.00123729,1.61371858388884,-0.648464,0.791097,-15.6001,1.17494124045,1.17494124045,162.656,5.27534,98.9170884792,0.0,98.9170884792,360.376,363.213
819.966,835.534,355.446,17664.58712916373,0.0,819.966,2.07298,1000,1000.0,1000,16.6812760400353,0.155924,-8.43817,673000,0.0,165.333,-3.16773,3643.0733830788954,-0.0748491,823,9.66586,8.756396447890438,3145.1384641822547,-1.00778,672,-0.364114,3908.66560986,77.4137976294,673000,-0.0413778,1.7123184516676702,-3.69411,0.813113,-14.5385,77.4137976294,77.4137976294,152.37,2.88733,3908.66560986,0.0,3908.66560986,357.859,355.446
827.943,821.684,377.792,17691.13909318566,0.0,827.943,2.2857,1000,1000.0,1000,16.665799096983392,0.168064,-8.30945,674000,0.0,105.584,-2.93278,3643.0733830788954,-0.093528,824,8.78327,8.307070046896115,3265.045820468738,-1.09991,673,-0.377399,3577.59502494,70.9283989405,674000,0.0453232,1.575792275951244,-2.76568,0.757717,-17.7459,70.9283989405,70.9283989405,230.991,2.97377,3577.59502494,0.0,3577.59502494,373.718,377.792
